word,page,radical,count,code,pinyins,hanyu,hanyukey
󳃵,9,󳝄,3,jjxz,威宁:po³³,（强调）,（强调）
󳃶,231,󳝄,3,jhhxn,威宁:tʂʅ⁵⁵/石屏:nᴀ³³/大方:ʟe³³/毕节:ʂu⁵⁵,（黏糊糊）,（黏糊糊）
󳃷,347,󳝄,3,jjxc,威宁:gʊ²¹/红河:gɯ²¹/巍山:ɣᴀ⁵⁵/喜德:sa⁵⁵/禄劝:gu²¹/大方:gu²¹/石屏:gɤ²¹/永仁:gɔ³³/隆林:gə²¹/盘县:gu²¹/毕节:gu²¹,完（事做完了没有？）,完（事做完了没有？）
󳃸,28,󳝄,4,jghxm,威宁:bi⁵⁵/石林:bɯ²¹/红河:bi²¹/巍山:by²¹/喜德:bo²¹/禄劝:be⁵⁵/大方:bɯ³³/石屏:bi²¹/隆林:bi²¹/盘县:bi³³/毕节:bi⁵⁵,（臭味）,（臭味）
󳃹,348,󳝄,4,jjjjxc,威宁:gɯ²¹/大方:no²¹/毕节:gu²¹,（形容词缀）累累,（形容词缀）累累
󳃺,220,󳝄,5,jgdxm,威宁:ɖɯ⁵⁵/石林:dʑe⁴⁴/红河:pʼɛ³³/巍山:be⁵⁵/喜德:go²¹/楚雄:pʼɛ³³/禄劝:ɖɛ⁵⁵/石屏:tʼɤ²¹/永仁:ɖʑe³³/盘县:dɯ⁵⁵/大方:ɖɿ⁵⁵/毕节:ɖʅ⁵⁵,荒（芜）,荒（芜）
󳃻,148,󳝄,7,jjuhxm,威宁:tʼu²¹/喜德:lo³³/盘县:tʼu²¹/石屏:tʼæ³³/隆林:ndʑe²¹/石屏:sɪ²¹/毕节:tʼu⁵⁵,（一会儿）,（一会儿）
󳃼,212,󳝄,8,jfupghxn,威宁:ʈʼe²¹/大方:ɖɐ³³/毕节:ʈʼe²¹,（稀烂）,（稀烂）
󳃽,146,󳝅,1,pxz,威宁:tʼu³³/红河:tʼo³³/禄劝:tʼu³³/石屏:tʼo³³/喜德:tʼo³³/大方:tʼo³³/毕节:tʼu³³,（宇宙）,（宇宙）
󳃾,15,󳝅,2,phxz,威宁:pɯ³³/喜德:pɯ³³;pɯ²¹;po²¹/大方:pɯ³³/毕节:ba²¹,1、（叹词）；2、（武德木，人名，古彝族人部落首领）；2、（敌博火液，彝语指大渡河）；,（叹词）/（武德木，人名，古彝族人部落首领）/（敌博火液，彝语指大渡河）；
󳃿,28,󳝅,2,pmxn,红河:pʼɤ³³/巍山:pʼo⁵⁵/禄劝:pʼɤ²¹/大方:ɕie²¹,泡（形容词）,泡（形容词）
󳄀,44,󳝅,2,ppxc,威宁:bu²¹/巍山:by⁵⁵/喜德:xo³³/楚雄:be³³/禄劝:bɤ²¹/大方:bɯ²¹/石屏:bɤ²¹/永仁:lɔ³³/隆林:kʼi²¹、hɚ²¹/盘县:bʊ⁵¹,（小的）（畜生）圈,（小的）（畜生）圈
󳄁,58,󳝅,2,pjxz,威宁:mo²¹/红河:mu²¹/喜德:lo³³,（青幽幽）,（青幽幽）
󳄂,56,󳝅,2,phxz,威宁:mo³³/石林:mɐ³³/红河:mo⁵⁵/巍山:ma⁵⁵/喜德:ma³³/楚雄:mo³³/禄劝:mo³³/大方:mo³³/石屏:mo⁵⁵/永仁:mo³³/隆林:mu³³/盘县:mʊ³³/毕节:mu³³,竹,竹
󳄃,77,󳝅,2,ppxz,威宁:vu²¹/石林:vu³³/红河:ɣu²¹/巍山:（hi²¹）vu⁵⁵/喜德:vu³³/楚雄:vu³³/禄劝:ɣu²¹/石屏:vu²¹/永仁:vu³³/盘县:vu²¹/隆林:ɣɯ²¹/大方:vu²¹/毕节:vu²¹,肠,肠
󳄄,92,󳝅,2,pmxc,威宁:tsʼu³³/石林:tsʼɐ²¹/红河:tsʼo³³/巍山:tsʼa²¹/喜德:tsʼɯ³³/楚雄:tsʼo²¹/禄劝:tsʼo³³/大方:tsʼu³³/石屏:tsʼo³³/永仁:tsʼo²¹/隆林:tɕʼou³³/盘县:tsʼʊ³³/隆林:tɕʼu⁵³/毕节:tsʼu³³,盐巴,盐巴
󳄅,97,󳝅,2,pfxm,威宁:tsʼɿ²¹/石林:o⁵⁵/禄劝:o⁵⁵/红河:lo²¹/巍山:（a⁵⁵）lu²¹/喜德:po³³/禄劝:lu³³/石屏:lo²¹/大方:ŋnʊ⁵⁵/毕节:tɕʼi²¹,（砂锅）,（砂锅）
󳄆,116,󳝅,2,pfxc,禄劝:so²¹/威宁:po⁵⁵/石林:pɪ³³/红河:ba³³/巍山:ba²¹/喜德:tsʼi⁵⁵/石屏:po⁵⁵/隆林:pe¹³/大方:po³³,（菜刀）,（菜刀）
󳄇,174,󳝅,2,pjxz,威宁:na³³/红河:ne³³/喜德:nɛ³³/喜德:ʑi³³/禄劝:na³³/石屏:ȵe³³/永仁:ni⁴⁴、lɔ³¹/隆林:ɣɔ⁵³/巍山:ʑe²¹/大方:na³³/毕节:nu³³,1、大；2、（哪吞落姆，古代名城，今在昆明晋宁境内）；,大/（哪吞落姆，古代名城，今在昆明晋宁境内）；
󳄈,175,󳝅,2,phxz,威宁:na³³/禄劝:na²¹/石屏:（ȵi³³）kɤ³³/大方:na¹³/毕节:na¹³,贪婪,贪婪
󳄉,176,󳝅,2,pgxz,威宁:na²¹/石林:nɪ³³/红河:na²¹/巍山:pn̩³³/喜德:nɯ³³/楚雄:ni³³/禄劝:na²¹/石屏:nᴀ²¹/永仁:ni³³/隆林:na²¹/盘县:na²¹/大方:na²¹/毕节:na²¹,你,你
󳄊,168,󳝅,2,phxc,威宁:ndʊ⁵⁵、tʼʊ²¹、fu³³/石林:ɬɐ³³/红河:xu²¹/巍山:fu³³/喜德:tɕʼi²¹/楚雄:fu³³/石屏:fa²¹/永仁:fu³³/隆林:ɬou²¹/大方:ndʊ⁵⁵/毕节:ndu⁵⁵,1、蛋；2、生（蛋）,蛋/生（蛋）
󳄋,186,󳝅,2,pwxc,喜德:ɬa²¹/大方:ɸa¹³/毕节:na¹³,（小饼）,（小饼）
󳄌,186,󳝅,2,pfxz,石林:ɬɐ³³/石屏:xo⁵⁵、no⁵⁵/毕节:ɬa³³,（诽谤）,（诽谤）
󳄍,188,󳝅,2,pqxz,威宁:ɬo¹³/石林:ɬa³³/红河:ɬo⁵⁵/喜德:ha³³（ni³³）/禄劝:ɬo³³/石屏:ɬo⁵⁵/永仁:lo⁴⁴/隆林:ɬou³³/盘县:ɬo³³/大方:ɬʊ³³/毕节:ɬu³³,舌头,舌头
󳄎,188,󳝅,2,fpxz,威宁:ɬu⁵⁵/红河:ɬa⁵⁵/红河:ɬo²¹/巍山:la²¹/喜德:ɬᴀ⁵⁵/楚雄:lu⁵⁵/禄劝:ɬo⁵⁵/大方:ɬu⁵⁵/石屏:ɬo²¹/永仁:lu⁵⁵/隆林:ɬo⁵⁵/盘县:ɬo²¹/毕节:ɬu⁵⁵,裤子,裤子
󳄏,189,󳝅,2,pfxz,威宁:ɬu¹³/红河:ɬu³³/盘县:ɬu³³/喜德:ɬɯ⁵⁵/大方:ɸu³³/毕节:ɬu³³,1、炒；2、煎；,炒/煎；
󳄐,194,󳝅,2,pmxc,大方:le⁵⁵/红河:ȵe²¹/禄劝:bu⁵⁵/石屏:ȵi²¹,（怀）孕（古语）,（怀）孕（古语）
󳄑,195,󳝅,2,pixc,红河:lɛ⁵⁵/石屏:lɛ⁵⁵/巍山:ɣa³³/大方:ʟa¹³,1、（玩耍）；2、（铃铛）；,（玩耍）/（铃铛）；
󳄒,197,󳝅,2,ptfxz,威宁:lo⁵⁵/禄劝:lo⁵⁵/隆林:lo²¹/石屏:lo²¹/盘县:lɪ⁵¹/大方:lo²¹/巍山:kɔ³³,惟恐、害怕,惟恐、害怕
󳄓,200,󳝅,2,phxc,威宁:lu³³/红河:lo³³/大方:ʟu³³/石屏:lo³³/盘县:lu³³/毕节:lu³³,1、宇宙；2、（妥鲁博）；,宇宙/（妥鲁博）；
󳄔,214,󳝅,2,pgxc,威宁:ʈʼu³³（ʈʼu²¹）/石林:ɬu³³/红河:ɬu²¹/巍山:fu⁵⁵/喜德:tɕʼu³³/楚雄:pʼu³³/禄劝:ʈʼu³³/石屏:ʈʼu²¹/永仁:pʼu³³/隆林:ʈʼɯ²¹/大方:ʈʼu³³/毕节:ʈʼu³³,白,白
󳄕,216,󳝅,2,pyxz,威宁:ʈʼɯ²¹/石林:zɯ²¹/红河:tɕi²¹/巍山:te²¹/喜德:dʑi³³/楚雄:tsə²¹/禄劝:ʈʼe²¹/石屏:zɤ²¹/毕节:ʈʼe²¹,口吃、结巴,口吃、结巴
󳄖,249,󳝅,2,pgxm,威宁:ɳdʐo³³/石林:dʐo³³/红河:dʐu³³（po³³）/巍山:sa³³/喜德:ɳdʐu³³/楚雄:dʑu³³/禄劝:ɳdʐʼo²¹/石屏:dzu³³/永仁:dʐu³³/隆林:ndʑo⁵³/盘县:ndzu⁵¹/大方:ndzo³³/毕节:ndʐo³³,1、锁（名词）；2、锁（动词）；,锁（名词）/锁（动词）；
󳄗,275,󳝅,2,pfhgxc,隆林:tɕɔ⁵³/喜德:tɕu²¹/禄劝:tɕɔ⁵⁵/石屏:（dzɛ²¹）nɯ⁵⁵/巍山:tɕʼe²¹/盘县:tsu³³/大方:tʼa³³/毕节:tɕʊ³³,锣,锣
󳄘,283,󳝅,2,phxz,威宁:tɕʼo³³/红河:tsɤ³³/巍山:ɣa⁵⁵（zɿ³³）/喜德:ŋgɯ²¹（tsɿ³³）/楚雄:ko⁴⁴（tsɿ³³）/禄劝:tɕç⁵⁵/大方:tɕʼo³³/石屏:tsor²¹/隆林:tɕʼo³³,茄（子）,茄（子）
󳄙,282,󳝅,2,pdxz,威宁:tɕʼa³³/大方:tɕʼi³³/毕节:kʼa³³,1、伤害；2、（形容词缀（懒洋洋））；,伤害/（形容词缀（懒洋洋））；
󳄚,308,󳝅,2,pvxz,禄劝:ɕe²¹/石屏:ɕe⁵⁵/毕节:ɕi³³,（臭虫）,（臭虫）
󳄛,309,󳝅,2,ppxz,石屏:ʑi⁵⁵,（1、（埋怨）；2、（诉苦））,（（埋怨）/（诉苦））
󳄜,366,󳝅,2,phxc,威宁:xɯ²¹/石林:xe³³.xɤ³³/红河:xɤ²¹/巍山:xai²¹/喜德:ʂur³³/禄劝:xɤ²¹/大方:xɯ²¹/石屏:xɤ²¹/永仁:xɛ³³/盘县:xɯ²¹/隆林:xɯ²¹/毕节:xɯ²¹,1、池、海、湖；2、（地名、人名用词）；,池、海、湖/（地名、人名用词）；
󳄝,388,󳝅,2,phxc,威宁:hu²¹lo²¹/石林:ɬɐ³³/红河:xo²¹/巍山:xᴀ³³（bᴀ³³）/喜德:ɬo²¹/楚雄:ɕo³³/禄劝:ɳo²¹/大方:bʊ²¹/石屏:xo²¹/永仁:xo³³/盘县:ho⁵¹/隆林:hu²¹/毕节:hu²¹,1、月（名词）（月亮）；2、月（量词）；,月（名词）（月亮）/月（量词）；
󳄞,370,󳝅,2,phxz,威宁:ɣo¹³/红河:ɣu³³/禄劝:xɤ²¹/石屏:（vu³³xɤ²¹）/隆林:ɣo⁵⁵/毕节:ɣo¹³,洋,洋
󳄟,3,󳝅,3,pthxz,威宁:pi¹³/石林:ka⁵⁵/红河:pu⁵⁵/巍山:æu³³/喜德:pi⁵⁵/楚雄:khə³³/禄劝:kɚr⁵⁵/石屏:kær²¹/永仁:ka⁵⁵/隆林:ka⁵⁵/盘县:kə²¹;par²¹/毕节:vɪ³³,掏,掏
󳄠,6,󳝅,3,pfhxc,喜德:pa³³/红河:po³³/巍山:（a⁵⁵）ty³³,（管、筒）,（管、筒）
󳄡,9,󳝅,3,pddxc,威宁:po³³/石林:dzu²¹/红河:po²¹/巍山:tʂa⁵⁵/禄劝:b²¹/石屏:dzu²¹/隆林:dʑɯ²¹/盘县:pu⁵¹/毕节:po²¹,煎炸,煎炸
󳄢,15,󳝅,3,pfgxn,禄劝:pɤ²¹/红河:nu²¹/喜德:tsʼɐ²¹pɤ²¹/石屏:ka²¹/永仁:tsʼa²¹/隆林:nu⁵³,（蚕豆）,（蚕豆）
󳄣,16,󳝅,3,pogxm,喜德:pie⁵⁵,（清楚、明白）,（清楚、明白）
󳄤,27,󳝅,3,phgxc,红河:pʼu²¹,发现,发现
󳄥,31,󳝅,3,pyuxz,喜德:bi²¹/石屏:dzu³³/隆林:be²¹/盘县:mbɪ²¹/大方:go²¹/毕节:xɯ²¹,1、拖；2、（腰包、衣兜）；3、（韧绵（形容食物不易嚼烂））；,拖/（腰包、衣兜）；3、（韧绵（形容食物不易嚼烂））；
󳄦,32,󳝅,3,pffxz,红河:be³³/石屏:be³³/巍山:be⁵⁵/毕节:be³³,（攀枝花）,（攀枝花）
󳄧,37,󳝅,3,phuxz,喜德:bo³³/禄劝:pa²¹/盘县:vɚ⁵⁵/毕节:btʂʊ¹³,（畜生的）乳房,（畜生的）乳房
󳄨,38,󳝅,3,pfgxc,大方:bu⁵⁵/石林:（ʑe³³）dlɛ²¹/红河:ʑu⁵⁵/巍山:ʑye⁵⁵/喜德:ʑu⁵⁵/禄劝:lə⁵⁵/毕节:bu⁵⁵,（洋）芋、马铃薯,（洋）芋、马铃薯
󳄩,41,󳝅,3,pggxn,喜德:bu³³,太阳,太阳
󳄪,41,󳝅,3,pyhxc,威宁:bu³³/石林:bu³³/红河:bu³³/巍山:bu²¹/喜德:bu³³/禄劝:bu²¹/大方:bo³³/石屏:bu³³/永仁:bɯ³³/隆林:bɯ⁵³/盘县:bu⁵¹/毕节:bʊ³³,1、偶像；2、菩萨；,偶像/菩萨；
󳄫,42,󳝅,3,phfxz,威宁:bu²¹/石林:ka²¹/红河:bɤ³³/巍山:tçʼy²¹/喜德:po²¹/楚雄:la³³/禄劝:pʼe⁵⁵/大方:pʼu⁵⁵/石屏:bi³³/永仁:bɛ²¹/隆林:pie⁵³/盘县:pɤ³³/毕节:pʼu³³,（粗）磨,（粗）磨
󳄬,43,󳝅,3,pjyxn,威宁:bu²¹/喜德:pʼo²¹/禄劝:pʼu²¹/石屏:kʼa²¹/隆林:bɔ²¹/盘县:bu²¹/大方:pʼo²¹/毕节:bʊ²¹,开（自动）,开（自动）
󳄭,45,󳝅,3,phgxz,威宁:mbi³³/石林:ɬɤ³³/红河:bu³³/巍山:dy²¹/喜德:mbu³³/楚雄:lə¹³/禄劝:lɤr⁵⁵/大方:mbu³³/石屏:lɤr²¹/永仁:le²¹/隆林:mbɯ⁵³/盘县:mbu³³/大方:ŋɖʊ³³/毕节:ŋɖu³³,钻（进）,钻（进）
󳄮,50,󳝅,3,pghxz,威宁:mi¹³/大方:mu²¹/石屏:mu⁵⁵,（弥觉（传说中的水怪）,（弥觉（传说中的水怪）
󳄯,51,󳝅,3,phuxn,威宁:mi²¹/巍山:za²¹/石屏:si⁵⁵/大方:ba²¹/毕节:tɕʼe³³,细小、细微,细小、细微
󳄰,58,󳝅,3,pggxn,石林:mu⁵⁵/红河:mu²¹/巍山:pm̩²¹/喜德:Va²¹/石屏:mor²¹/盘县:mu¹³/大方:gm²¹,（水瓢）,（水瓢）
󳄱,67,󳝅,3,phhxz,大方:fu³³/红河:fu²¹/石屏:bɛ²¹/毕节:ʑi³³,壶,壶
󳄲,76,󳝅,3,pwhxn,威宁:vu³³/石林:ɣɯ²¹/红河:var³³/巍山:ly²¹/喜德:vo³³/楚雄:ɤɯ³³/石屏:vɛ³³/永仁:vu²¹/隆林:vɯ⁵³/盘县:ɤʊ³³/大方:ve³³/毕节:vu³³,（桃子）,（桃子）
󳄳,78,󳝅,3,pghxn,威宁:vu²¹/大方:vu²¹/毕节:vu²¹,簇拥,簇拥
󳄴,79,󳝅,3,pghxn,威宁:tsɪ¹³/石林:tɕɪ⁵⁵/红河:tɕɛ⁵⁵/巍山:tɕʼi⁵⁵（li²¹）/喜德:tsɿ²¹/楚雄:tsa²¹/禄劝:tsɯ⁵⁵/大方:tsɿ³³/石屏:tsɛ⁵⁵/隆林:tɕaɯ³³/毕节:tsɿ³³,储备,储备
󳄵,79,󳝅,3,pjjxz,威宁:tsɪ³³/大方:kʼɪ³³/毕节:tsɿ³³,争夺,争夺
󳄶,83,󳝅,3,pghxm,威宁:tso³³/石林:tʂʼɤ³³/红河:tsʼɤ³³/巍山:tʂʼa¹³/喜德:tsʼur³³/楚雄:tsʼa²¹/禄劝:tsor²¹/石屏:tsʼɤr³³/永仁:tʂʼe³³/隆林:tɕiɯa⁵³/大方:tsʼo³³/毕节:tso³³,插（使动）,插（使动）
󳄷,84,󳝅,3,pppxm,喜德:tso²¹/红河:ze²¹/石屏:zɛ²¹/毕节:tso²¹,绒,绒
󳄸,87,󳝅,3,pjtxc,威宁:tsɿ³³/石林:tɕi⁵⁵/红河:tɕi⁵⁵/喜德:tsɿ²¹/隆林:tɕa²¹/大方:tse¹³,（云雀）,（云雀）
󳄹,88,󳝅,3,pghxn,威宁:tsɿ¹³/石林:tɕʼɪ³³/红河:tsi⁵⁵/巍山:pʼɛ⁵⁵,差遣、派遣,差遣、派遣
󳄺,91,󳝅,3,pjxc,石林:tsʼɐ²¹/喜德:tsʼɯ²¹/禄劝:tsʼɔ²¹/石屏:（a⁵⁵）la³³/盘县:tsʼo²¹/大方:ʔɪ²¹,（草莓）,（草莓）
󳄻,91,󳝅,3,pggxm,红河:tsʼɛ⁵⁵/喜德:tɕɛ³³/石屏:tsʼæ⁵⁵/大方:to³³/毕节:tɕʼe³³,（腼腆）,（腼腆）
󳄼,103,󳝅,3,puhxz,威宁:dzu³³dzi²¹/红河:dzo³³rdzɯ³³/喜德:tʼur³³/楚雄:dzu²¹/禄劝:dzu³³/大方:dzɐ³³/石屏:tʼe³³/永仁:dʑu²¹/隆林:dʑɐ⁵³/盘县:dzu³³/毕节:dzu³³,凿（子）,凿（子）
󳄽,108,󳝅,3,phhxz,威宁:ndzɪ¹³、kʼe³³/石林:tɕʼɛ²¹/红河:kʼɛ³¹/巍山:tɕʼɛ²¹/喜德:ndzɛ³³/楚雄:kʼie³¹/禄劝:xɚ³³,劈,劈
󳄾,117,󳝅,3,pghxc,威宁:sʊ³³/石林:so³³/红河:sa⁵⁵/喜德:zo³³za³³/大方:so³³/石屏:sa⁵⁵/隆林:ɕo⁵³/毕节:so³³,1、学；2、明；,学/明；
󳄿,139,󳝅,3,pdgxm,威宁:tʼi³³/红河:tʼi³³/石屏:tʼi³³/隆林:tʼə⁵³/大方:tʼi³³/毕节:tʼi³³,（（1）乾坤；（2）宇宙空间的上下；）,（（1）乾坤；（2）宇宙空间的上下；）
󳅀,157,󳝅,3,pthxn,威宁:do³³/石林:ɤo³³/红河:du³³/巍山:do³³/喜德:tʼu³³/禄劝:do²¹/石屏:（ge³³）du³³/永仁:du³³/石屏:du³³/盘县:du⁵¹/隆林:dou⁵³/大方:do³³/毕节:do³³,生（疮）、长（瘤子）,生（疮）、长（瘤子）
󳅁,174,󳝅,3,pphxz,威宁:na⁵⁵/巍山:na⁵⁵/石屏:lo²¹/红河:kɤ⁵⁵/隆林:ɣo³³/大方:na⁵⁵/毕节:na⁵⁵,那,那
󳅂,174,󳝅,3,phyxn,威宁:na³³/石林:ne³³/红河:ne³³/巍山:mɪ³³（ɕe²¹）/喜德:ȵɕ³³/楚雄:me³³/禄劝:na²¹/石屏:ȵe³³/永仁:me³³/隆林:ne⁵³/盘县:na³³/大方:na³³/毕节:na³³,眼,眼
󳅃,175,󳝅,3,pfgxc,威宁:na¹³/红河:tʂʼu²¹/喜德:no⁵⁵/禄劝:tsʼu³³/石屏:ȵe²¹/隆林:tɕɯ³³/隆林:na²¹/大方:tsʼu³³/毕节:na¹³,1、肥；2、（肥肉）；,肥/（肥肉）；
󳅄,176,󳝅,3,pyyxc,石屏:nᴀ⁵⁵/红河:na⁵⁵/毕节:ʟe²¹,（石榴）,（石榴）
󳅅,176,󳝅,3,pfgxz,威宁:na²¹/红河:ta²¹/巍山:tʂʼa⁵⁵/喜德:tɕu⁵⁵/石屏:tsʼo⁵⁵/毕节:na²¹,块（量词）,块（量词）
󳅆,177,󳝅,3,pghxc,威宁:no¹³/石林:no⁵⁵/红河:nu²¹/巍山:mo²¹/喜德:ȵu⁵⁵/楚雄:mio³³/禄劝:ɳor⁵⁵/大方:ɳo¹³/石屏:nu²¹/永仁:mo²¹/隆林:no⁵⁵、nou⁵⁵/盘县:nur²¹/毕节:ɳo¹³,1、猴；2、申（地支第九位）；,猴/申（地支第九位）；
󳅇,188,󳝅,3,pigxc,威宁:ɬo²¹/石林:ɬa³³/巍山:fu³³/喜德:ɬɔ²¹/石屏:xu²¹/大方:ɸo²¹/毕节:ɬo²¹,（睾丸）,（睾丸）
󳅈,187,󳝅,3,phhxm,红河:ɬo³³/石屏:tʼo³³/巍山:kʼᴀ²¹/盘县:ɬu³³/喜德:bo³³/大方:tɕo³³/毕节:ʈʼu³³,沟渠,沟渠
󳅉,189,󳝅,3,pyhxz,毕节:ɬʊ²¹/喜德:pʼa⁵⁵/石屏:xɤ²¹/大方:hu²¹/毕节:ɬu²¹,口袋,口袋
󳅊,199,󳝅,3,pifxz,威宁:lo¹³/石林:lo³³/红河:lu²¹/巍山:lo²¹/喜德:lu⁵⁵/楚雄:lo²¹/禄劝:lo⁵⁵/石屏:lur²¹/永仁:lu²¹/隆林:lou⁵⁵/大方:lo¹³/毕节:lo³³,足够、够,足够、够
󳅋,206,󳝅,3,pthxc,禄劝:lə³³/巍山:lɸ²¹/大方:ʟɯ²¹/毕节:lɤ²¹,囫囵,囫囵
󳅌,223,󳝅,3,phgxn,威宁:ɳɖo³³/石林:dlo³³/红河:du³³/巍山:pɪ³³、tʂʼa³³/喜德:ȵdʑu³³/楚雄:tʂʼa⁵⁵/禄劝:ɳɖʼo²¹/石屏:du³³/永仁:tʼa³³/隆林:ndoɯ⁵³/大方:ɳɖo³³/毕节:ɳdo³³,蹬,蹬
󳅍,227,󳝅,3,pjhxn,威宁:tʂa¹³/巍山:tʂaŋ⁵⁵/喜德:bu⁵⁵/楚雄:tʂa⁵⁵/大方:tsa¹³/石屏:tsa⁵⁵/禄劝:tʂa⁵⁵/毕节:tʂa³¹,丈（长度）,丈（长度）
󳅎,236,󳝅,3,pdhxv,威宁:tʂʼo²¹/喜德:ko³³/石屏:tsɤ⁵⁵、sɤ²¹/隆林:tʼou²¹/盘县:tʼi²¹/大方:ʈʼʅ²¹/毕节:tʂʼo²¹,（时）候,（时）候
󳅏,238,󳝅,3,phhxz,威宁:tʂʼu²¹、tʂʼu²¹/石林:pʼɿ³³、ɬɯ³³/红河:pe³³/石屏:tʼɤ²¹、pʼe³³/隆林:ɕɯ²¹、ɬɯ²¹/大方:ʈʼʅ/毕节:tʼʅ³³,半（夜、路）,半（夜、路）
󳅐,241,󳝅,3,pcxz,威宁:tʂʼʅ²¹/红河:tʼo²¹/巍山:tiao⁵⁵/喜德:ȵɛ⁵⁵/毕节:tɚʼi²¹、ŋga¹³,钓（鱼）,钓（鱼）
󳅑,241,󳝅,3,pftxz,威宁:tʂʼʅ²¹/石林:ɬɤ⁴⁴/红河:ɬɤ³³/巍山:kʼa³³/喜德:gu³³/楚雄:pᴀ³³/禄劝:ɬɤ²¹/石屏:tʼɤ³³/永仁:lɤ³³gtɯa²¹/大方:ʈʼʅ²¹,件（量词）,件（量词）
󳅒,245,󳝅,3,pyhxn,威宁:dʐu³³/喜德:tɕu²¹/石屏:tsu³³/毕节:dʐu³³,（毕摩的）法铃,（毕摩的）法铃
󳅓,245,󳝅,3,pjxz,威宁:dʐu²¹/石林:dʐi³³/红河:dʑu²¹/巍山:dʐu³³/喜德:dʐu²¹/楚雄:tʂu³³/禄劝:dʐu²¹/石屏:dzu²¹/永仁:dʐu³³/隆林:dʑɯ²¹/盘县:dʐu²¹/大方:dzu²¹/毕节:dʐu²¹,1、筷子；2、（重叠词缀）；,筷子/（重叠词缀）；
󳅔,251,󳝅,3,pgjjxz,威宁:ɳdʐu¹³/隆林:dʑɯa²¹/大方:dzɿ²¹/毕节:ndʐu³³,柳,柳
󳅕,264,󳝅,3,pghxz,威宁:ʂʅ³³/石林:lɯ²¹/巍山:sɿ²¹/楚雄:dʊ³³/大方:sɿ³³/石屏:ɕe⁵⁵/毕节:ʂʅ³³,（摩史，（彝族中宣诵、讲文史、善歌善舞的歌师）,（摩史，（彝族中宣诵、讲文史、善歌善舞的歌师）
󳅖,266,󳝅,3,pghxz,喜德:ʐɯ²¹/巍山:xᴀ⁵⁵/大方:tʼo³³/毕节:ke³³,（打柴、拾柴）,（打柴、拾柴）
󳅗,267,󳝅,3,phdxz,威宁:tɕi³³/石林:kʼu⁵⁵/禄劝:tɕe⁵⁵/大方:tsɯ³³/石屏:（tɛ²¹）kʼu⁵⁵/隆林:tɕɯ²¹/毕节:tɕi³³,（纽襻（扣住纽扣的套儿））,（纽襻（扣住纽扣的套儿））
󳅘,270,󳝅,3,pgpxm,威宁:tɕɪ³³、tɕi¹³/红河:tcɛ³³/巍山:tɕiŋ⁵⁵/喜德:ʑi³³/大方:tɕi³³/石屏:tsɛ³³/隆林:ɤi⁵³/毕节:tɕi³³,（眼）镜,（眼）镜
󳅙,272,󳝅,3,pfgxz,威宁:tɕe²¹/喜德:tʂɿ³³、tu³³/楚雄:miᴀ²¹/大方:ȵi³³/石屏:ti⁵⁵、tɕer²¹/毕节:tɕe²¹,1、注（视）；2、醒（使动）；,注（视）/醒（使动）；
󳅚,282,󳝅,3,pfhhxn,威宁:tɕʼa³³,撞（鬼）,撞（鬼）
󳅛,289,󳝅,3,pvgxm,威宁:dʑi²¹/红河:dzi²¹/巍山:ɕia³³/喜德:dze²¹/楚雄:dʑe²¹/禄劝:dze²¹/石屏:dʑe²¹/隆林:dʑɯa²¹/盘县:dzɐ²¹/毕节:dʑi²¹,虾（子）,虾（子）
󳅜,289,󳝅,3,pihxz,威宁:dʑy⁵⁵/石林:ʑe⁵⁵/喜德:ɛ⁵⁵/楚雄:kæ⁵⁵/禄劝:dʑu²¹/大方:dʑʊ²¹/石屏:du²¹/永仁:ɕi³³/隆林:mɚ⁵⁵/毕节:dʑy³³,腋,腋
󳅝,290,󳝅,3,jpgxz,红河:dʑe²¹/石屏:dʑe²¹、dʑer²¹/巍山:dʑe⁵⁵/隆林:bei²¹,（鸡嗉子果（一种野果，可食用））,（鸡嗉子果（一种野果，可食用））
󳅞,302,󳝅,3,pjgxc,威宁:ȵɪ²¹/石林:ni³³/红河:ȵe³³/巍山:ʔn⁵⁵/喜德:ȵi³³/楚雄:ȵi³³/禄劝:ȵi²¹/大方:ȵi⁵⁵/石屏:ȵi²¹/隆林:ni³³/盘县:ȵɪ³³,（里面）有,（里面）有
󳅟,310,󳝅,3,pftxb,威宁:ʑi¹³/石林:ʑi³¹/红河:ʑi²¹/巍山:t²¹/喜德:ʑɛ⁵⁵/楚雄:ʑi²¹/禄劝:ʑi⁵⁵/石屏:ʑi²¹/永仁:ʑi²¹/隆林:ʑei⁵⁵/盘县:ʑi²¹/大方:ʑi³³/毕节:ʑi¹³,睡,睡
󳅠,312,󳝅,3,pgqxn,威宁:ʑy³³/大方:ʑi³³/石屏:mɛ³³/毕节:ʑi³³,（下弦（月））,（下弦（月））
󳅡,313,󳝅,3,phhxz,威宁:ʑe⁵⁵/巍山:bɯ²¹/喜德:ȵɛ³³/大方:ɣe⁵⁵/石屏:lᴀ³³/盘县:ɣɚ⁵⁵/毕节:ɣe⁵⁵,江,江
󳅢,315,󳝅,3,phgxm,喜德:ɛ⁵⁵/红河:lɤ³³/石屏:lɤr³³/隆林:laɯ⁵³/大方:li³³/毕节:li³³,（慢慢地）,（慢慢地）
